,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
103,1.02,0.010378,0.020354,0.061148,0.038198,0.02295,0.04,110.0,0.231,0.0065324,0.014808,0.042328,0.027492,0.014837,0.065,110.0,0.231,0.003445,0.008954,0.024394,0.016416,0.0079777,0.133,110.0,0.231
104,1.03,0.010287,0.020239,0.060729,0.037968,0.022762,0.04,110.0,0.231,0.006459,0.014707,0.041973,0.02729,0.014683,0.065,110.0,0.231,0.0034001,0.0088768,0.024142,0.016262,0.0078799,0.133,110.0,0.231
105,1.04,0.010196,0.020125,0.060313,0.037739,0.022574,0.04,110.0,0.231,0.0063858,0.014607,0.041621,0.027091,0.01453,0.065,110.0,0.231,0.0033555,0.0088002,0.023894,0.016111,0.0077833,0.133,110.0,0.231
106,1.05,0.010106,0.02001,0.0599,0.037512,0.022388,0.04,110.0,0.231,0.006313,0.014507,0.041271,0.026894,0.014378,0.065,110.0,0.231,0.0033112,0.0087243,0.02365,0.015963,0.0076878,0.133,110.0,0.231
107,1.06,0.010016,0.019896,0.059489,0.037287,0.022202,0.04,110.0,0.231,0.0062404,0.014407,0.040924,0.026698,0.014226,0.065,110.0,0.231,0.0032673,0.0086491,0.023409,0.015816,0.0075931,0.133,110.0,0.231
108,1.07,0.0099263,0.019783,0.059079,0.037063,0.022017,0.04,110.0,0.231,0.0061681,0.014309,0.040579,0.026504,0.014076,0.065,110.0,0.231,0.0032236,0.0085744,0.02317,0.015671,0.0074991,0.133,110.0,0.231
109,1.08,0.0098367,0.01967,0.058672,0.03684,0.021832,0.04,110.0,0.231,0.006096,0.01421,0.040237,0.026311,0.013925,0.065,110.0,0.231,0.0031802,0.0085004,0.022934,0.015528,0.0074059,0.133,110.0,0.231
110,1.09,0.0097474,0.019557,0.058266,0.036618,0.021648,0.04,110.0,0.231,0.0060241,0.014112,0.039896,0.02612,0.013776,0.065,110.0,0.231,0.003137,0.0084269,0.0227,0.015386,0.0073134,0.133,110.0,0.231
111,1.1,0.0096582,0.019445,0.057861,0.036397,0.021464,0.04,110.0,0.231,0.0059524,0.014015,0.039556,0.025929,0.013627,0.065,110.0,0.231,0.0030941,0.0083539,0.022468,0.015246,0.0072215,0.133,110.0,0.231
112,1.11,0.0095693,0.019333,0.057458,0.036177,0.021281,0.04,110.0,0.231,0.0058809,0.013918,0.039218,0.02574,0.013479,0.065,110.0,0.231,0.0030514,0.0082815,0.022237,0.015107,0.0071301,0.133,110.0,0.231
113,1.12,0.0094805,0.019221,0.057057,0.035958,0.021099,0.04,110.0,0.231,0.0058097,0.013821,0.038882,0.025551,0.013331,0.065,110.0,0.231,0.0030089,0.0082096,0.022009,0.01497,0.0070394,0.133,110.0,0.231
114,1.1300000000000001,0.0093919,0.01911,0.056656,0.03574,0.020916,0.04,110.0,0.231,0.0057386,0.013725,0.038547,0.025364,0.013183,0.065,110.0,0.231,0.0029666,0.0081382,0.021782,0.014833,0.0069491,0.133,110.0,0.231
115,1.1400000000000001,0.0093036,0.018999,0.056257,0.035522,0.020735,0.04,110.0,0.231,0.0056677,0.013629,0.038214,0.025178,0.013036,0.065,110.0,0.231,0.0029246,0.0080673,0.021557,0.014698,0.0068594,0.133,110.0,0.231
116,1.1500000000000001,0.0092153,0.018888,0.055859,0.035306,0.020553,0.04,110.0,0.231,0.005597,0.013534,0.037882,0.024992,0.01289,0.065,110.0,0.231,0.0028827,0.0079969,0.021334,0.014564,0.0067701,0.133,110.0,0.231
117,1.16,0.0091273,0.018778,0.055462,0.03509,0.020372,0.04,110.0,0.231,0.0055265,0.013439,0.037551,0.024808,0.012743,0.065,110.0,0.231,0.002841,0.007927,0.021112,0.014431,0.0066813,0.133,110.0,0.231
118,1.17,0.0090394,0.018668,0.055066,0.034875,0.020191,0.04,110.0,0.231,0.0054561,0.013344,0.037221,0.024624,0.012597,0.065,110.0,0.231,0.0027995,0.0078576,0.020892,0.014299,0.0065929,0.133,110.0,0.231
119,1.18,0.0089517,0.018558,0.054671,0.03466,0.020011,0.04,110.0,0.231,0.0053859,0.01325,0.036893,0.024441,0.012452,0.065,110.0,0.231,0.0027582,0.0077887,0.020673,0.014168,0.006505,0.133,110.0,0.231
120,1.19,0.0088641,0.018449,0.054278,0.034447,0.019831,0.04,110.0,0.231,0.0053158,0.013156,0.036566,0.024259,0.012307,0.065,110.0,0.231,0.0027171,0.0077202,0.020455,0.014038,0.0064174,0.133,110.0,0.231
121,1.2,0.0087767,0.01834,0.053885,0.034233,0.019651,0.04,110.0,0.231,0.0052459,0.013062,0.036239,0.024078,0.012162,0.065,110.0,0.231,0.0026761,0.0076522,0.020239,0.013909,0.0063302,0.133,110.0,0.231
122,1.21,0.0086894,0.018231,0.053493,0.034021,0.019472,0.04,110.0,0.231,0.0051762,0.012969,0.035914,0.023897,0.012017,0.065,110.0,0.231,0.0026353,0.0075845,0.020024,0.013781,0.0062434,0.133,110.0,0.231
123,1.22,0.0086023,0.018123,0.053102,0.033809,0.019293,0.04,110.0,0.231,0.0051066,0.012876,0.03559,0.023717,0.011873,0.065,110.0,0.231,0.0025946,0.0075174,0.01981,0.013653,0.006157,0.133,110.0,0.231
124,1.23,0.0085153,0.018014,0.052712,0.033598,0.019114,0.04,110.0,0.231,0.0050371,0.012784,0.035267,0.023538,0.011729,0.065,110.0,0.231,0.0025542,0.0074507,0.019598,0.013527,0.0060709,0.133,110.0,0.231
125,1.24,0.0084285,0.017907,0.052323,0.033388,0.018936,0.04,110.0,0.231,0.0049678,0.012692,0.034945,0.023359,0.011586,0.065,110.0,0.231,0.0025138,0.0073845,0.019387,0.013401,0.0059851,0.133,110.0,0.231
126,1.25,0.0083418,0.017799,0.051935,0.033178,0.018757,0.04,110.0,0.231,0.0048986,0.0126,0.034624,0.023182,0.011442,0.065,110.0,0.231,0.0024736,0.0073186,0.019176,0.013277,0.0058996,0.133,110.0,0.231
127,1.26,0.0082552,0.017692,0.051547,0.032968,0.018579,0.04,110.0,0.231,0.0048295,0.012508,0.034304,0.023005,0.011299,0.065,110.0,0.231,0.0024336,0.0072532,0.018967,0.013153,0.0058144,0.133,110.0,0.231
128,1.27,0.0081688,0.017585,0.051161,0.032759,0.018401,0.04,110.0,0.231,0.0047606,0.012417,0.033984,0.022828,0.011156,0.065,110.0,0.231,0.0023936,0.0071882,0.018759,0.01303,0.0057294,0.133,110.0,0.231
129,1.28,0.0080825,0.017478,0.050775,0.032551,0.018224,0.04,110.0,0.231,0.0046917,0.012326,0.033666,0.022652,0.011013,0.065,110.0,0.231,0.0023538,0.0071236,0.018552,0.012908,0.0056447,0.133,110.0,0.231
130,1.29,0.0079963,0.017372,0.050389,0.032343,0.018046,0.04,110.0,0.231,0.004623,0.012236,0.033348,0.022477,0.010871,0.065,110.0,0.231,0.0023142,0.0070594,0.018346,0.012786,0.0055602,0.133,110.0,0.231
131,1.3,0.0079102,0.017266,0.050005,0.032136,0.017869,0.04,110.0,0.231,0.0045544,0.012146,0.033031,0.022302,0.010728,0.065,110.0,0.231,0.0022746,0.0069956,0.018141,0.012665,0.0054759,0.133,110.0,0.231
132,1.31,0.0078243,0.01716,0.049621,0.031929,0.017692,0.04,110.0,0.231,0.0044859,0.012056,0.032714,0.022128,0.010586,0.065,110.0,0.231,0.0022352,0.0069321,0.017937,0.012545,0.0053917,0.133,110.0,0.231
133,1.32,0.0077384,0.017054,0.049238,0.031723,0.017515,0.04,110.0,0.231,0.0044175,0.011966,0.032398,0.021955,0.010444,0.065,110.0,0.231,0.0021958,0.0068691,0.017734,0.012426,0.0053077,0.133,110.0,0.231
134,1.33,0.0076526,0.016949,0.048855,0.031517,0.017338,0.04,110.0,0.231,0.0043492,0.011877,0.032083,0.021782,0.010301,0.065,110.0,0.231,0.0021566,0.0068064,0.017531,0.012307,0.0052237,0.133,110.0,0.231
135,1.34,0.007567,0.016844,0.048472,0.031312,0.017161,0.04,110.0,0.231,0.0042809,0.011788,0.031769,0.021609,0.010159,0.065,110.0,0.231,0.0021175,0.0067441,0.017329,0.012189,0.0051398,0.133,110.0,0.231
136,1.35,0.0074814,0.016739,0.04809,0.031107,0.016984,0.04,110.0,0.231,0.0042128,0.011699,0.031454,0.021437,0.010017,0.065,110.0,0.231,0.0020784,0.0066821,0.017128,0.012072,0.0050559,0.133,110.0,0.231
137,1.36,0.0073959,0.016634,0.047709,0.030902,0.016807,0.04,110.0,0.231,0.0041447,0.011611,0.03114,0.021266,0.0098744,0.065,110.0,0.231,0.0020394,0.0066205,0.016927,0.011955,0.0049718,0.133,110.0,0.231
138,1.37,0.0073105,0.01653,0.047327,0.030698,0.016629,0.04,110.0,0.231,0.0040766,0.011523,0.030826,0.021095,0.0097316,0.065,110.0,0.231,0.0020005,0.0065592,0.016726,0.011839,0.0048875,0.133,110.0,0.231
139,1.3800000000000001,0.0072251,0.016425,0.046945,0.030494,0.016451,0.04,110.0,0.231,0.0040086,0.011435,0.030512,0.020924,0.0095884,0.065,110.0,0.231,0.0019616,0.0064982,0.016525,0.011723,0.0048026,0.133,110.0,0.231
140,1.3900000000000001,0.0071398,0.016321,0.046563,0.03029,0.016273,0.04,110.0,0.231,0.0039407,0.011347,0.030198,0.020753,0.0094445,0.065,110.0,0.231,0.0019228,0.0064375,0.016324,0.011607,0.0047171,0.133,110.0,0.231
141,1.4000000000000001,0.0070557,0.016218,0.046179,0.030085,0.016094,0.04,80.0,0.168,0.0038733,0.01126,0.029879,0.020581,0.0092984,0.065,80.0,0.168,0.001884,0.0063764,0.016115,0.011487,0.004628,0.133,80.0,0.168
142,1.41,0.0069955,0.016139,0.045897,0.029929,0.015968,0.04,80.0,0.168,0.0038255,0.011193,0.029645,0.020447,0.0091979,0.065,80.0,0.168,0.0018575,0.0063286,0.015964,0.011393,0.0045702,0.133,80.0,0.168
143,1.42,0.0069354,0.016061,0.045617,0.029773,0.015844,0.04,80.0,0.168,0.0037779,0.011126,0.029413,0.020316,0.0090979,0.065,80.0,0.168,0.0018311,0.0062811,0.015814,0.011301,0.0045129,0.133,80.0,0.168
144,1.43,0.0068755,0.015983,0.045339,0.02962,0.015719,0.04,80.0,0.168,0.0037305,0.011059,0.029183,0.020185,0.0089983,0.065,80.0,0.168,0.0018049,0.0062339,0.015666,0.01121,0.0044561,0.133,80.0,0.168
145,1.44,0.0068157,0.015905,0.045061,0.029466,0.015595,0.04,80.0,0.168,0.0036831,0.010993,0.028955,0.020056,0.0088991,0.065,80.0,0.168,0.0017788,0.0061871,0.01552,0.01112,0.0043997,0.133,80.0,0.168
146,1.45,0.006756,0.015827,0.044785,0.029314,0.015471,0.04,80.0,0.168,0.0036359,0.010927,0.028727,0.019927,0.0088002,0.065,80.0,0.168,0.0017528,0.0061405,0.015375,0.011031,0.0043437,0.133,80.0,0.168
147,1.46,0.0066964,0.01575,0.04451,0.029162,0.015348,0.04,80.0,0.168,0.0035887,0.010861,0.028501,0.019799,0.0087016,0.065,80.0,0.168,0.0017269,0.0060943,0.015231,0.010943,0.0042879,0.133,80.0,0.168
148,1.47,0.0066369,0.015673,0.044236,0.029011,0.015225,0.04,80.0,0.168,0.0035417,0.010796,0.028275,0.019672,0.0086031,0.065,80.0,0.168,0.0017011,0.0060484,0.015088,0.010856,0.0042324,0.133,80.0,0.168
149,1.48,0.0065775,0.015596,0.043962,0.02886,0.015102,0.04,80.0,0.168,0.0034947,0.01073,0.02805,0.019545,0.0085049,0.065,80.0,0.168,0.0016754,0.0060027,0.014946,0.010769,0.0041772,0.133,80.0,0.168
150,1.49,0.0065182,0.015519,0.043689,0.02871,0.014979,0.04,80.0,0.168,0.0034478,0.010665,0.027826,0.019419,0.0084069,0.065,80.0,0.168,0.0016498,0.0059573,0.014805,0.010683,0.0041222,0.133,80.0,0.168
151,1.5,0.0064589,0.015442,0.043417,0.028561,0.014856,0.04,80.0,0.168,0.003401,0.010601,0.027602,0.019293,0.008309,0.065,80.0,0.168,0.0016243,0.0059122,0.014665,0.010598,0.0040674,0.133,80.0,0.168
152,1.51,0.0063998,0.015366,0.043145,0.028411,0.014734,0.04,80.0,0.168,0.0033542,0.010536,0.027379,0.019168,0.0082113,0.065,80.0,0.168,0.0015989,0.0058673,0.014526,0.010513,0.0040128,0.133,80.0,0.168
153,1.52,0.0063408,0.015289,0.042875,0.028263,0.014612,0.04,80.0,0.168,0.0033075,0.010472,0.027157,0.019043,0.0081138,0.065,80.0,0.168,0.0015735,0.0058227,0.014387,0.010429,0.0039585,0.133,80.0,0.168
154,1.53,0.0062818,0.015213,0.042604,0.028114,0.01449,0.04,80.0,0.168,0.0032609,0.010407,0.026935,0.018919,0.0080163,0.065,80.0,0.168,0.0015482,0.0057784,0.014249,0.010345,0.0039043,0.133,80.0,0.168
155,1.54,0.0062229,0.015138,0.042334,0.027967,0.014368,0.04,80.0,0.168,0.0032144,0.010343,0.026714,0.018795,0.007919,0.065,80.0,0.168,0.001523,0.0057343,0.014112,0.010262,0.0038502,0.133,80.0,0.168
156,1.55,0.0061641,0.015062,0.042065,0.027819,0.014246,0.04,80.0,0.168,0.0031679,0.01028,0.026494,0.018672,0.0078218,0.065,80.0,0.168,0.0014979,0.0056905,0.013976,0.010179,0.0037964,0.133,80.0,0.168
157,1.56,0.0061053,0.014986,0.041797,0.027672,0.014125,0.04,80.0,0.168,0.0031215,0.010216,0.026274,0.018549,0.0077248,0.065,80.0,0.168,0.0014728,0.0056469,0.01384,0.010097,0.0037427,0.133,80.0,0.168
158,1.57,0.0060466,0.014911,0.041528,0.027525,0.014003,0.04,80.0,0.168,0.0030751,0.010153,0.026054,0.018427,0.0076278,0.065,80.0,0.168,0.0014478,0.0056036,0.013705,0.010016,0.0036891,0.133,80.0,0.168
159,1.58,0.0059881,0.014836,0.041261,0.027379,0.013882,0.04,80.0,0.168,0.0030288,0.010089,0.025835,0.018305,0.0075308,0.065,80.0,0.168,0.0014228,0.0055605,0.01357,0.0099347,0.0036357,0.133,80.0,0.168
160,1.59,0.0059295,0.014761,0.040994,0.027233,0.013761,0.04,80.0,0.168,0.0029825,0.010026,0.025617,0.018183,0.007434,0.065,80.0,0.168,0.0013979,0.0055177,0.013436,0.0098541,0.0035824,0.133,80.0,0.168
161,1.6,0.0058711,0.014686,0.040727,0.027087,0.01364,0.04,80.0,0.168,0.0029363,0.0099637,0.025399,0.018062,0.0073372,0.065,80.0,0.168,0.0013731,0.005475,0.013303,0.009774,0.0035292,0.133,80.0,0.168
162,1.61,0.0058127,0.014611,0.040461,0.026942,0.013519,0.04,80.0,0.168,0.0028901,0.0099011,0.025181,0.017941,0.0072405,0.065,80.0,0.168,0.0013483,0.0054327,0.01317,0.0096943,0.0034762,0.133,80.0,0.168
163,1.62,0.0057543,0.014537,0.040195,0.026797,0.013398,0.04,80.0,0.168,0.002844,0.0098387,0.024964,0.01782,0.0071438,0.065,80.0,0.168,0.0013236,0.0053905,0.013038,0.0096151,0.0034232,0.133,80.0,0.168
164,1.6300000000000001,0.005696,0.014463,0.03993,0.026653,0.013277,0.04,80.0,0.168,0.0027979,0.0097764,0.024747,0.0177,0.0070472,0.065,80.0,0.168,0.0012989,0.0053486,0.012907,0.0095363,0.0033704,0.133,80.0,0.168
165,1.6400000000000001,0.0056378,0.014388,0.039665,0.026508,0.013157,0.04,80.0,0.168,0.0027519,0.0097143,0.024531,0.01758,0.0069506,0.065,80.0,0.168,0.0012743,0.0053069,0.012776,0.0094579,0.0033177,0.133,80.0,0.168
166,1.6500000000000001,0.0055797,0.014315,0.039401,0.026365,0.013036,0.04,80.0,0.168,0.0027058,0.0096525,0.024314,0.01746,0.006854,0.065,80.0,0.168,0.0012497,0.0052654,0.012645,0.00938,0.0032651,0.133,80.0,0.168
167,1.6600000000000001,0.0055216,0.014241,0.039137,0.026221,0.012916,0.04,80.0,0.168,0.0026599,0.0095908,0.024099,0.017341,0.0067575,0.065,80.0,0.168,0.0012252,0.0052241,0.012515,0.0093025,0.0032125,0.133,80.0,0.168
168,1.67,0.0054635,0.014167,0.038873,0.026078,0.012795,0.04,80.0,0.168,0.0026139,0.0095292,0.023883,0.017222,0.0066609,0.065,80.0,0.168,0.0012007,0.0051831,0.012385,0.0092254,0.0031601,0.133,80.0,0.168
169,1.68,0.0054055,0.014094,0.03861,0.025935,0.012675,0.04,80.0,0.168,0.002568,0.0094678,0.023668,0.017104,0.0065644,0.065,80.0,0.168,0.0011762,0.0051422,0.012256,0.0091487,0.0031077,0.133,80.0,0.168
170,1.69,0.0053476,0.01402,0.038347,0.025792,0.012555,0.04,80.0,0.168,0.0025221,0.0094066,0.023453,0.016985,0.0064678,0.065,80.0,0.168,0.0011518,0.0051016,0.012128,0.0090724,0.0030554,0.133,80.0,0.168
171,1.7,0.0052897,0.013947,0.038084,0.025649,0.012435,0.04,80.0,0.168,0.0024763,0.0093456,0.023239,0.016867,0.0063712,0.065,80.0,0.168,0.0011274,0.0050612,0.012,0.0089965,0.0030032,0.133,80.0,0.168
172,1.71,0.0052319,0.013874,0.037822,0.025507,0.012315,0.04,80.0,0.168,0.0024304,0.0092848,0.023024,0.01675,0.0062746,0.065,80.0,0.168,0.0011031,0.005021,0.011872,0.0089209,0.0029511,0.133,80.0,0.168
173,1.72,0.0051741,0.013801,0.03756,0.025366,0.012195,0.04,80.0,0.168,0.0023846,0.009224,0.02281,0.016632,0.006178,0.065,80.0,0.168,0.0010788,0.004981,0.011745,0.0088458,0.002899,0.133,80.0,0.168
174,1.73,0.0051163,0.013728,0.037299,0.025224,0.012075,0.04,80.0,0.168,0.0023388,0.0091635,0.022596,0.016515,0.0060813,0.065,80.0,0.168,0.0010546,0.0049412,0.011618,0.008771,0.0028471,0.133,80.0,0.168
175,1.74,0.0050586,0.013656,0.037038,0.025083,0.011955,0.04,80.0,0.168,0.002293,0.0091031,0.022383,0.016398,0.0059847,0.065,80.0,0.168,0.0010303,0.0049016,0.011492,0.0086966,0.0027952,0.133,80.0,0.168
176,1.75,0.005001,0.013584,0.036777,0.024942,0.011835,0.04,80.0,0.168,0.0022473,0.0090428,0.02217,0.016282,0.005888,0.065,80.0,0.168,0.0010061,0.0048622,0.011366,0.0086225,0.0027434,0.133,80.0,0.168
177,1.76,0.0049434,0.013511,0.036517,0.024801,0.011716,0.04,80.0,0.168,0.0022015,0.0089828,0.021957,0.016165,0.0057913,0.065,80.0,0.168,0.00098197,0.004823,0.011241,0.0085489,0.0026918,0.133,80.0,0.168
178,1.77,0.0048858,0.013439,0.036257,0.024661,0.011596,0.04,80.0,0.168,0.0021558,0.0089228,0.021744,0.016049,0.0056947,0.065,80.0,0.168,0.00095784,0.004784,0.011116,0.0084757,0.0026404,0.133,80.0,0.168
179,1.78,0.0048283,0.013367,0.035998,0.024521,0.011477,0.04,80.0,0.168,0.0021101,0.0088631,0.021532,0.015933,0.0055983,0.065,80.0,0.168,0.00093375,0.0047452,0.010992,0.0084029,0.0025892,0.133,80.0,0.168
180,1.79,0.0047708,0.013295,0.035739,0.024381,0.011358,0.04,80.0,0.168,0.0020644,0.0088034,0.02132,0.015818,0.0055021,0.065,80.0,0.168,0.0009097,0.0047066,0.010869,0.0083305,0.0025385,0.133,80.0,0.168
181,1.8,0.0047117,0.013222,0.035478,0.02424,0.011238,0.04,120.0,0.252,0.0020176,0.0087428,0.021107,0.015701,0.0054052,0.065,120.0,0.252,0.00088517,0.0046678,0.010747,0.0082588,0.0024886,0.133,120.0,0.252
182,1.81,0.0046233,0.01312,0.035098,0.024044,0.011054,0.04,120.0,0.252,0.0019473,0.0086588,0.020798,0.015543,0.005255,0.065,120.0,0.252,0.00084747,0.0046159,0.010572,0.0081651,0.0024073,0.133,120.0,0.252
183,1.82,0.0045348,0.013017,0.034713,0.023846,0.010868,0.04,120.0,0.252,0.0018767,0.0085748,0.020484,0.015381,0.0051028,0.065,120.0,0.252,0.00080956,0.004564,0.010394,0.0080691,0.0023245,0.133,120.0,0.252
184,1.83,0.0044461,0.012915,0.034327,0.023646,0.01068,0.04,120.0,0.252,0.0018059,0.0084907,0.020167,0.015218,0.004949,0.065,120.0,0.252,0.00077148,0.0045122,0.010213,0.0079722,0.0022406,0.133,120.0,0.252
185,1.84,0.0043572,0.012812,0.033938,0.023446,0.010492,0.04,120.0,0.252,0.0017348,0.0084067,0.019847,0.015054,0.0047937,0.065,120.0,0.252,0.00073323,0.0044605,0.01003,0.0078745,0.0021556,0.133,120.0,0.252
186,1.85,0.0042682,0.01271,0.033547,0.023245,0.010302,0.04,120.0,0.252,0.0016635,0.0083226,0.019526,0.014889,0.0046366,0.065,120.0,0.252,0.00069482,0.0044089,0.0098458,0.0077764,0.0020694,0.133,120.0,0.252
187,1.86,0.0041791,0.012607,0.033155,0.023044,0.010111,0.04,120.0,0.252,0.0015919,0.0082385,0.019201,0.014723,0.0044776,0.065,120.0,0.252,0.00065624,0.0043574,0.0096597,0.0076778,0.001982,0.133,120.0,0.252
188,1.87,0.0040897,0.012505,0.03276,0.022841,0.0099189,0.04,120.0,0.252,0.0015201,0.0081542,0.018874,0.014557,0.0043166,0.065,120.0,0.252,0.00061746,0.0043058,0.0094719,0.0075787,0.0018932,0.133,120.0,0.252
189,1.8800000000000001,0.0040002,0.012402,0.032364,0.022639,0.0097248,0.04,120.0,0.252,0.0014479,0.0080699,0.018543,0.01439,0.0041532,0.065,120.0,0.252,0.00057847,0.0042544,0.009282,0.0074792,0.0018028,0.133,120.0,0.252
190,1.8900000000000001,0.0039105,0.012299,0.031964,0.022435,0.0095289,0.04,120.0,0.252,0.0013755,0.0079855,0.018209,0.014222,0.0039872,0.065,120.0,0.252,0.00053924,0.0042029,0.0090899,0.0073792,0.0017107,0.133,120.0,0.252
191,1.9000000000000001,0.0038205,0.012197,0.031562,0.022231,0.009331,0.04,120.0,0.252,0.0013026,0.0079009,0.01787,0.014052,0.0038181,0.065,120.0,0.252,0.00049974,0.0041515,0.008895,0.0072785,0.0016165,0.133,120.0,0.252
192,1.9100000000000001,0.0037302,0.012094,0.031157,0.022026,0.0091307,0.04,120.0,0.252,0.0012292,0.007816,0.017527,0.013882,0.0036455,0.065,120.0,0.252,0.00045993,0.0041,0.0086969,0.0071771,0.0015198,0.133,120.0,0.252
193,1.92,0.0036396,0.011991,0.030748,0.02182,0.0089275,0.04,120.0,0.252,0.0011554,0.0077309,0.017178,0.013709,0.0034687,0.065,120.0,0.252,0.00041975,0.0040484,0.0084951,0.0070747,0.0014203,0.133,120.0,0.252
194,1.93,0.0035487,0.011888,0.030334,0.021613,0.008721,0.04,120.0,0.252,0.0010809,0.0076454,0.016822,0.013535,0.0032868,0.065,120.0,0.252,0.00037915,0.0039966,0.0082886,0.0069713,0.0013173,0.133,120.0,0.252
195,1.94,0.0034573,0.011784,0.029915,0.021404,0.0085106,0.04,120.0,0.252,0.0010058,0.0075594,0.016458,0.013359,0.0030988,0.065,120.0,0.252,0.00033805,0.0039446,0.0080762,0.0068663,0.0012099,0.133,120.0,0.252
196,1.95,0.0033653,0.01168,0.029489,0.021194,0.0082952,0.04,120.0,0.252,0.00092974,0.0074728,0.016082,0.013179,0.002903,0.065,120.0,0.252,0.00029634,0.0038923,0.0078564,0.0067594,0.001097,0.133,120.0,0.252
197,1.96,0.0032727,0.011576,0.029054,0.020981,0.0080735,0.04,120.0,0.252,0.00085269,0.0073855,0.015693,0.012996,0.0026972,0.065,120.0,0.252,0.00025387,0.0038395,0.0076266,0.0066499,0.00097675,0.133,120.0,0.252
198,1.97,0.0031793,0.011471,0.028608,0.020764,0.0078436,0.04,120.0,0.252,0.00077432,0.007297,0.015285,0.012808,0.0024776,0.065,120.0,0.252,0.00021041,0.0037861,0.0073827,0.0065366,0.00084607,0.133,120.0,0.252
199,1.98,0.0030849,0.011365,0.028146,0.020544,0.0076017,0.04,120.0,0.252,0.00069417,0.0072071,0.014849,0.012611,0.0022375,0.065,120.0,0.252,0.00016559,0.0037316,0.0071173,0.0064177,0.0006996,0.133,120.0,0.252
200,1.99,0.0029889,0.011258,0.027658,0.020316,0.0073415,0.04,120.0,0.252,0.00061145,0.0071149,0.014367,0.012403,0.0019642,0.065,120.0,0.252,0.00011876,0.0036755,0.0068155,0.0062892,0.00052633,0.133,120.0,0.252
201,2.0,0.0028934,0.011144,0.027083,0.020048,0.0070346,0.01,0.25,0.000525,0.00052765,0.0070133,0.013728,0.012138,0.0015901,0.05,0.25,0.000525,7.0167e-05,0.0036117,0.0063696,0.0061134,0.00025613,0.2,0.25,0.000525
202,2.0100000000000002,0.0028923,0.01114,0.027069,0.020037,0.0070314,0.01,0.25,0.00574,0.00052689,0.0070057,0.013702,0.012115,0.0015871,0.05,0.25,0.00574,6.9763e-05,0.0035985,0.0063297,0.0060756,0.00025411,0.2,0.25,0.00574
203,2.02,0.0028912,0.011136,0.027054,0.020026,0.007028,0.01,0.25,0.00574,0.00052605,0.006998,0.013676,0.012093,0.0015837,0.05,0.25,0.00574,6.9328e-05,0.0035854,0.0062907,0.0060388,0.00025187,0.2,0.25,0.00574
204,2.0300000000000002,0.00289,0.011132,0.02704,0.020015,0.0070245,0.01,0.25,0.00574,0.00052523,0.0069904,0.013651,0.012071,0.0015804,0.05,0.25,0.00574,6.8903e-05,0.0035725,0.0062527,0.006003,0.0002497,0.2,0.25,0.00574
205,2.04,0.0028888,0.011129,0.027026,0.020005,0.007021,0.01,0.25,0.00574,0.0005244,0.0069828,0.013626,0.012049,0.0015771,0.05,0.25,0.00574,6.8483e-05,0.0035595,0.0062154,0.0059678,0.00024759,0.2,0.25,0.00574
206,2.05,0.0028876,0.011125,0.027011,0.019994,0.0070176,0.01,0.25,0.00574,0.00052359,0.0069751,0.013601,0.012027,0.0015738,0.05,0.25,0.00574,6.8073e-05,0.0035466,0.0061791,0.0059336,0.00024555,0.2,0.25,0.00574
207,2.06,0.0028865,0.011121,0.026997,0.019983,0.0070142,0.01,0.25,0.00574,0.00052277,0.0069676,0.013577,0.012006,0.0015706,0.05,0.25,0.00574,6.767e-05,0.0035339,0.0061436,0.0059,0.00024357,0.2,0.25,0.00574
208,2.07,0.0028853,0.011117,0.026983,0.019972,0.0070108,0.01,0.25,0.00574,0.00052197,0.00696,0.013553,0.011985,0.0015674,0.05,0.25,0.00574,6.7275e-05,0.0035212,0.0061088,0.0058672,0.00024165,0.2,0.25,0.00574
209,2.08,0.0028841,0.011113,0.026969,0.019962,0.0070074,0.01,0.25,0.00574,0.00052117,0.0069524,0.013529,0.011965,0.0015643,0.05,0.25,0.00574,6.6886e-05,0.0035086,0.0060747,0.0058349,0.00023977,0.2,0.25,0.00574
210,2.09,0.002883,0.011109,0.026956,0.019952,0.0070041,0.01,0.25,0.00574,0.00052037,0.0069449,0.013505,0.011944,0.0015612,0.05,0.25,0.00574,6.6503e-05,0.003496,0.0060413,0.0058033,0.00023794,0.2,0.25,0.00574
211,2.1,0.0028818,0.011105,0.026942,0.019941,0.0070007,0.01,0.25,0.00574,0.00051958,0.0069374,0.013482,0.011924,0.0015581,0.05,0.25,0.00574,6.6126e-05,0.0034836,0.0060085,0.0057723,0.00023616,0.2,0.25,0.00574
212,2.11,0.0028807,0.011101,0.026928,0.019931,0.0069974,0.01,0.25,0.00574,0.00051879,0.0069299,0.013459,0.011904,0.0015551,0.05,0.25,0.00574,6.5756e-05,0.0034711,0.0059763,0.0057418,0.00023442,0.2,0.25,0.00574
