,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
70,0.69,0.016136,0.027076,0.085991,0.051332,0.034659,0.06,480.0,1.7808,1.6238,0.012845,0.022453,0.070142,0.042389,0.027752,0.0775,480.0,1.7808,1.7442,0.007898,0.015067,0.045389,0.028149,0.01724,0.145,480.0,1.7808,2.0432,0.99
71,0.7,0.015749,0.026638,0.084344,0.050471,0.033873,0.06,480.0,1.7808,1.6437,0.012509,0.022062,0.068693,0.041625,0.027068,0.0775,480.0,1.7808,1.763,0.0076569,0.014761,0.044302,0.027558,0.016745,0.145,480.0,1.7808,2.0647,0.99
72,0.71,0.015363,0.026202,0.082703,0.049613,0.033089,0.06,480.0,1.7808,1.6608,0.012174,0.021675,0.067251,0.040866,0.026386,0.0775,480.0,1.7808,1.7818,0.0074173,0.014458,0.043224,0.026972,0.016252,0.145,480.0,1.7808,2.0831,0.99
73,0.72,0.014978,0.025768,0.081068,0.04876,0.032307,0.06,480.0,1.7808,1.6799,0.01184,0.021289,0.065816,0.040111,0.025705,0.0775,480.0,1.7808,1.8068,0.0071792,0.014158,0.042154,0.026391,0.015763,0.145,480.0,1.7808,2.1097,0.99
74,0.73,0.014595,0.025337,0.079438,0.047911,0.031527,0.06,480.0,1.7808,1.6983,0.011507,0.020906,0.064387,0.039359,0.025027,0.0775,480.0,1.7808,1.8283,0.0069424,0.013861,0.041091,0.025816,0.015275,0.145,480.0,1.7808,2.1345,0.99
75,0.74,0.014212,0.024907,0.077814,0.047065,0.030749,0.06,480.0,1.7808,1.7212,0.011176,0.020526,0.062962,0.038612,0.02435,0.0775,480.0,1.7808,1.8517,0.006707,0.013566,0.040035,0.025246,0.014789,0.145,480.0,1.7808,2.1594,0.99
76,0.75,0.013831,0.02448,0.076194,0.046223,0.029971,0.06,480.0,1.7808,1.7422,0.010846,0.020147,0.061543,0.037868,0.023675,0.0775,480.0,1.7808,1.8775,0.0064727,0.013275,0.038985,0.02468,0.014305,0.145,480.0,1.7808,2.1872,0.99
77,0.76,0.01345,0.024054,0.074578,0.045384,0.029194,0.06,480.0,1.7808,1.768,0.010516,0.01977,0.060128,0.037128,0.022999,0.0775,480.0,1.7808,1.9017,0.0062395,0.012986,0.037941,0.024119,0.013821,0.145,480.0,1.7808,2.2178,0.99
78,0.77,0.013071,0.02363,0.072964,0.044547,0.028416,0.06,480.0,1.7808,1.7906,0.010187,0.019396,0.058715,0.036391,0.022324,0.0775,480.0,1.7808,1.927,0.0060073,0.0127,0.036899,0.023562,0.013337,0.145,480.0,1.7808,2.2488,0.99
79,0.78,0.012692,0.023208,0.07135,0.043713,0.027637,0.06,480.0,1.7808,1.8178,0.0098593,0.019023,0.057302,0.035656,0.021646,0.0775,480.0,1.7808,1.9587,0.0057758,0.012415,0.035859,0.023007,0.012852,0.145,480.0,1.7808,2.2827,0.99
80,0.79,0.012313,0.022787,0.069733,0.042879,0.026853,0.06,480.0,1.7808,1.8466,0.0095317,0.018651,0.055886,0.034922,0.020964,0.0775,480.0,1.7808,1.988,0.0055447,0.012133,0.034815,0.022455,0.012361,0.145,480.0,1.7808,2.3219,0.99
81,0.8,0.011946,0.022378,0.06814,0.042062,0.026078,0.06,240.0,0.8904,0.994,0.0092134,0.018289,0.054489,0.034201,0.020287,0.0775,240.0,0.8904,1.0871,0.0053202,0.011858,0.033777,0.021909,0.011868,0.145,240.0,0.8904,1.3193,0.99
82,0.81,0.011765,0.022156,0.067313,0.041611,0.025702,0.06,240.0,0.8904,0.99591,0.0090578,0.018092,0.053761,0.033799,0.019962,0.0775,240.0,0.8904,1.0874,0.0052136,0.011703,0.033231,0.021592,0.01164,0.145,240.0,0.8904,1.3196,0.99
83,0.82,0.011584,0.021935,0.066498,0.04117,0.025329,0.06,240.0,0.8904,1.0001,0.0089031,0.017896,0.053046,0.033406,0.01964,0.0775,240.0,0.8904,1.0904,0.005108,0.011549,0.032701,0.021285,0.011416,0.145,240.0,0.8904,1.3218,0.99
84,0.83,0.011405,0.021716,0.065691,0.040733,0.024958,0.06,240.0,0.8904,1.0066,0.0087491,0.017701,0.052339,0.033019,0.019321,0.0775,240.0,0.8904,1.0967,0.0050033,0.011398,0.032179,0.020985,0.011194,0.145,240.0,0.8904,1.3267,0.99
85,0.84,0.011226,0.021499,0.06489,0.0403,0.024589,0.06,240.0,0.8904,1.0129,0.0085958,0.017507,0.051638,0.032635,0.019003,0.0775,240.0,0.8904,1.1024,0.0048994,0.011247,0.031664,0.020689,0.010975,0.145,240.0,0.8904,1.3297,0.99
86,0.85,0.011048,0.021282,0.064093,0.039871,0.024222,0.06,240.0,0.8904,1.0183,0.0084432,0.017315,0.050942,0.032255,0.018687,0.0775,240.0,0.8904,1.1087,0.0047961,0.011099,0.031155,0.020398,0.010757,0.145,240.0,0.8904,1.3346,0.99
87,0.86,0.01087,0.021066,0.0633,0.039445,0.023855,0.06,240.0,0.8904,1.0235,0.0082912,0.017124,0.05025,0.031878,0.018371,0.0775,240.0,0.8904,1.1122,0.0046935,0.010951,0.030652,0.020111,0.010541,0.145,240.0,0.8904,1.3402,0.99
88,0.87,0.010693,0.020851,0.062511,0.039021,0.02349,0.06,240.0,0.8904,1.0278,0.0081396,0.016934,0.049562,0.031504,0.018057,0.0775,240.0,0.8904,1.1223,0.0045914,0.010805,0.030152,0.019827,0.010326,0.145,240.0,0.8904,1.3454,0.99
