,Zenith angle (°),"Radiance raw, -1e-05 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, -1e-05 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, -1e-05 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 603 nm (W sr-1 m-2 nm-1)"
20,20.0,0.04779980120262742,0.038590292899617545,0.03344929365728047,0.04596195021596647,0.0374938178763721,0.03218158400542723,0.024521706590838764,0.023632523087480834,0.020252821759751825,0.01923418513925747,0.015938647111438154,0.014990322682707323,0.015372260670690795,0.015971343112128326,0.012617066624814339,0.012955970216984856,0.009112332421133507,0.009477171010368844,0.01024737436500413,0.010757156736231416,0.008298400855830643,0.00853436569932613,0.005520974660061085,0.005730003743223346,0.007289701173093308,0.007664874853050819,0.005814028754280029,0.006019589819347282,0.003647973854852546,0.0037858395947809884,0.006712507208564529,0.006884323144941161,0.005287881229578527,0.005394129153660667,0.0031651301871559977,0.0032825843837853697,0.005933453392217677,0.006167519538797914,0.004719374149530879,0.0048161311293667755,0.002790358011346115,0.002869621811585594,0.004715196183200841,0.005012506935154909,0.003787108046699312,0.003956954306340174,0.0021646231086998925,0.0023012020755687926,0.004415483427003812,0.00467208142901712,0.0035553313206700865,0.0036926218680812225,0.0020134233883860853,0.002135494888279777,0.004388848028802826,0.004609034163210385,0.0035446311963170597,0.00365124501406857,0.002070192658009385,0.0021094378414109344,0.003681389782245365,0.0038173006357498742,0.002995766992283038,0.0030787067254620694,0.0017224904200672496,0.0017449967389776759
21,21.0,0.04837285758992799,0.03969735694478964,0.03424568796391304,0.04650855886708686,0.03800694567966785,0.03260922939974567,0.02460620832463347,0.023547921998982563,0.020178581109108026,0.01916639095304076,0.01590576282975663,0.014923649612145271,0.015465580503833141,0.01594491204048737,0.012651110124270885,0.012933861336525621,0.00913052835446648,0.009452340781838152,0.010459425956715953,0.010756915941635798,0.008401245107050898,0.008532995470150786,0.005592035444342719,0.005724059708718428,0.0073537184837681535,0.0076621956998910255,0.005880392310028758,0.006017464413867356,0.003679174019887666,0.0037812866532700904,0.006730991082701844,0.006877310321928303,0.0053135550865660176,0.0053886061248793,0.0032447076074021103,0.003276443508757687,0.006078650915019759,0.006155169197066317,0.0047383979187758775,0.004807038033347172,0.0027954475491963797,0.0028615945755576643,0.0048165486827346695,0.0050068348637456635,0.0038638508963617655,0.003953199514051036,0.0022262258364585566,0.002296669023449479,0.004500292216734649,0.004665643850739919,0.0035819792011718443,0.0036881955043123133,0.002073361023265775,0.0021306822746039373,0.004485825162033296,0.0046035280282461805,0.003563751232794566,0.0036473580146366906,0.0020273145633744752,0.0021049828770421395,0.003626701323244546,0.003810830179731408,0.002941304079386745,0.0030738087468247218,0.001664436144740981,0.0017405825458510823
22,21.999999999999996,0.04996803351602465,0.04058280156964541,0.03529863612035015,0.0461895402840412,0.03791723548090103,0.03261409785219001,0.02474957578354919,0.02345977569046985,0.019947216474127692,0.019095723003507536,0.015998551768061236,0.014854210076870588,0.015536854202872034,0.01591709132251401,0.012579484599393453,0.012910582184035116,0.009343471529283732,0.00942630594553091,0.010576977593712015,0.010756357630571594,0.008371422955618045,0.00853133016001131,0.00569815326639241,0.005717716798729823,0.0074795577477123655,0.00765918360655541,0.005884759316100206,0.006015074122024379,0.003702613361993445,0.003776441716802717,0.006802917166566558,0.006869799574883135,0.005347067453715932,0.005382690805921868,0.003219979182870783,0.0032699589119525013,0.006096349727612348,0.0061421455708886765,0.004737642358405658,0.0047974386663788005,0.0028563235525871063,0.0028531693731174345,0.0049505893798369675,0.005000736696248723,0.003884181449586539,0.0039491317322008146,0.002285536479256836,0.0022918698536048415,0.004564223068399323,0.004658777855038369,0.0036018080588058185,0.003683452899068811,0.002104511304140687,0.002125607281834649,0.004543363169136759,0.004597625873761882,0.0035730549378992864,0.0036431736397702307,0.0020650533940677284,0.0021002780201910772,0.003698992587099163,0.0038039396341706722,0.0029851740807311433,0.0030685829476076207,0.001712875155308731,0.0017359279878005891
23,23.0,0.05123578419093444,0.0417691108070221,0.036240916178181655,0.04656226907913872,0.03822677761085978,0.03303978223499231,0.02467818466701851,0.023368163123616826,0.019969987849081952,0.01902224034691503,0.015762953102363773,0.014782069837318643,0.015680949840073632,0.01588786957945556,0.01263178011774638,0.012886122232484434,0.009211188449342335,0.00939906877945033,0.010574045791951705,0.010755442908335586,0.008418448135226355,0.008529340783155868,0.005634942674113576,0.005710961543949819,0.007542992041966464,0.007655812837034273,0.005913961548965754,0.006012398424917276,0.003718678576039125,0.0037712961116238503,0.0067458929798812906,0.006861771195235522,0.005367934850613967,0.005376367663457298,0.003306103960696,0.0032631252321226253,0.006162217117323523,0.006128440151401543,0.0048146357244268235,0.004787325405434516,0.002844045741766993,0.0028443457931127303,0.004944350883672623,0.004994193539727997,0.0039059595354735614,0.003944734488190569,0.0022503506119641394,0.0022867990409674716,0.004619766489955385,0.004651469017827405,0.003652281731066238,0.003678381343470428,0.0020811529474608135,0.002120266595440975,0.004449356404123293,0.004591311560862731,0.003565645564492172,0.0036386782028364714,0.0020690206970667415,0.002095319305805247,0.003732979034199931,0.003796615847358654,0.0030161034745541937,0.003063018103314237,0.0017213936252087442,0.0017310300434645427
24,24.0,0.05233884264134906,0.04255778088348804,0.03668724264476291,0.04777902525223035,0.03887204066312515,0.03340626607224819,0.024643590311894358,0.0232731660008407,0.01979930322812173,0.018946004144702287,0.015437210793609662,0.014707296890462258,0.015726063784912554,0.01585723555586896,0.012691649523825722,0.012860471036712357,0.009359025484692751,0.00937063195943896,0.010708802852238958,0.010754132134446944,0.008462100638290306,0.00852699780968914,0.005681000450501417,0.005703780311903462,0.007544022388609607,0.007652057159885615,0.005973565876711316,0.006009416407324896,0.0037448585769319143,0.0037658410514729897,0.0068250211186559355,0.006853205125284999,0.005350448292358609,0.005369620890619983,0.003268748699067453,0.003255937068813621,0.006159636243985836,0.006114044390591896,0.00480860512978921,0.004776690568846175,0.002868691432805943,0.002835123515863668,0.004920751016758057,0.0049871861671684035,0.003919522496914788,0.003939991004299698,0.002267273303377721,0.002281451003560828,0.004604904492265598,0.004643702670196179,0.0036159062053539013,0.0036729678982836867,0.0021326213870073623,0.002114656886478912,0.004523121095016988,0.004584568659062451,0.0035794785916015716,0.0036338577605003223,0.002052815759480951,0.00209010273709849,0.003738550447326052,0.003788845449373626,0.0030325130542726074,0.0030571027951746665,0.0017066790515453483,0.0017258856741093243
25,25.0,0.053160946929396075,0.04329989586509363,0.03694590010269196,0.04812453957177172,0.039556287318582975,0.0340520746825518,0.024122982435854215,0.023174868647334573,0.01916655612304418,0.018867077581832113,0.014951582975233347,0.01462996136610576,0.01574575267649023,0.015825178197987094,0.012551764258875872,0.012833618302114014,0.009271614355960675,0.009340998593462465,0.010686280872706462,0.010752385052171047,0.00840351398030059,0.008524271263489858,0.005630937851146173,0.005696159363011144,0.007625167826796053,0.007647889933819607,0.00589700805126859,0.006006106825788541,0.003741699764967784,0.003760067672860747,0.006767000945518564,0.006844081027440118,0.005285076766112726,0.00536243446176887,0.003228564580332507,0.00324838900780507,0.00617733858119312,0.006098949744445067,0.004723766475253838,0.004765526452160858,0.002840636484514484,0.002825502326322691,0.004957770195973674,0.0049796950838746756,0.003905250100232241,0.003934884253932913,0.0022631955213277695,0.0022758201267397337,0.004581451656873095,0.004635463950369724,0.0035997808006886095,0.003667199437964605,0.0020962940668414897,0.0021087748284957268,0.0045094378980553105,0.004577380502315184,0.003506889713450703,0.003628698159123843,0.0020761309985244027,0.0020846243040476566,0.0037524812422070116,0.0037806149000627867,0.0029646160201397638,0.0030508254501434703,0.0016881750216543197,0.0017204918385517298
26,26.000000000000004,0.05329675054544651,0.04376205147066861,0.037534944256195885,0.048816177398062995,0.04019436660763169,0.03435731891025684,0.02352143675776052,0.02307335788980268,0.01899815317634688,0.018785525782752634,0.01477802094383652,0.014550135420361158,0.01577049095313612,0.01579168673332518,0.012647808185924115,0.012805553954429876,0.009256013189408796,0.009310172256254237,0.010658891271636876,0.010750160920526261,0.00843918962446261,0.008521130821999363,0.005701148054712548,0.005688084907638381,0.007672907535520194,0.007643284194951447,0.005966383165552892,0.006002448178023643,0.003765097612376299,0.0037539670709837653,0.006796007428646065,0.006834378354808875,0.005343656292381488,0.005354792188312461,0.0032171442307338456,0.003240475647002495,0.006062087200365641,0.006083147716851339,0.0047706848265076105,0.004753825364639728,0.0028444415315998953,0.0028154821274140778,0.004977005363954679,0.004971700595154575,0.0038954467483282664,0.003929397018964931,0.0022745494824010846,0.0022699007878649157,0.004624880889604404,0.004626737856680585,0.0036319159422047633,0.0036610626955680026,0.002106807408543908,0.0021026171147304233,0.00449996439423111,0.004569730246147388,0.0035818224301336164,0.00362318508208382,0.0020561578051231455,0.002078880002219775,0.0037267787023585732,0.0037719105379546043,0.0030221031955617902,0.0030441743816797084,0.0017055006668871308,0.0017148455083486787
27,27.0,0.05408681857830465,0.04425416565023438,0.03822547104254965,0.04959826338547923,0.04108130982730336,0.03497732101048481,0.022779338417489133,0.022968722932128524,0.018489850814132403,0.018701415725127183,0.01415386495497793,0.01446789312651793,0.015532302546055924,0.015756750751269196,0.012496418510032883,0.012776268210410386,0.009176657856794798,0.009278157024187906,0.010761624445239686,0.010747418648395152,0.008440663816756056,0.008517545917594287,0.005648667363926953,0.005679543163959255,0.007620143922091098,0.0076382127454754445,0.005934981385720977,0.005998418773464235,0.003701819498242226,0.0037475303361706705,0.006728968224466013,0.006824076422940335,0.0052700909599149885,0.0053466777754413945,0.0032185995443837997,0.003232191622701451,0.00609000358913474,0.006066629904137505,0.004743162019746264,0.004741579666289719,0.00283617822196855,0.0028050629535064176,0.004980746411226029,0.00496318287509363,0.0038770444099448537,0.003923511948020618,0.0022656874623307958,0.002263687381337356,0.004594910397776399,0.004617509301400036,0.003609680910024378,0.0036545443083971256,0.0020677808690428654,0.0020961804755578193,0.004515886829824797,0.004561600925728671,0.0035840892397125367,0.0036173040978748757,0.002108009792164365,0.002072865851872968,0.0037861108728247527,0.0037627186299627564,0.002996591668923848,0.003037137831193898,0.0016823246531181366,0.001708943683208541
28,28.0,0.05436158229778134,0.04480651028911781,0.03847186434009753,0.05089346672711869,0.04194495688185619,0.0356094264006122,0.022538549681684707,0.022861055228211385,0.01825844107565915,0.018614816151484623,0.014152802765145843,0.014383310363522424,0.015698070220141545,0.015720360284384366,0.012626116851249614,0.01274575164912802,0.009295212277926387,0.009244957510242943,0.010767096611250235,0.010744116930355242,0.00855928060444854,0.008513485840251803,0.005683815814668626,0.005670520416457261,0.007740536929311618,0.00763264824350909,0.006020672680350999,0.005993996804740486,0.003757283886277369,0.0037407485907500035,0.006826380672900132,0.006813154482514275,0.005318887634473852,0.005338074879607607,0.0032333005643564268,0.003223531636144036,0.006053232092455581,0.006049388040087464,0.004761745339460924,0.004728781805316497,0.002801926385603675,0.0027942449839708167,0.00498039939939977,0.004954122036225323,0.003944661718509095,0.003917211615525536,0.0022901615915788785,0.0022571743439169854,0.004670757767543686,0.004607763165275888,0.0036656474152149993,0.003647630864265096,0.0021109651411139393,0.0020894616961228737,0.004602752371877547,0.004552975514717854,0.003616543043393743,0.003611040708863324,0.002080116027288129,0.002066577917273457,0.003807111819712306,0.003753025421740202,0.0030612190316351333,0.0030297040100446832,0.0017208700104150523,0.0017027834065776247
29,29.0,0.054815500669972615,0.04516564209253956,0.03863738480339912,0.051360487541813576,0.04233476808464556,0.03603853438131728,0.022343803400904572,0.0227504483522111,0.018024872174496883,0.01852579747894533,0.014062873401037446,0.014296464702286855,0.01570678195164129,0.015682505890178316,0.012650399226909968,0.012713995283705763,0.009235155220200084,0.009210578898927117,0.010877607299926612,0.010740214383839174,0.008539069665653909,0.008508919841211738,0.005716574495854873,0.0056610030748849545,0.007706262425905683,0.007626563293852289,0.006021856378853667,0.005989160419886901,0.0037882691681319683,0.003733613026229628,0.006853024951179101,0.006801591792772789,0.005300121265068842,0.005328967166586842,0.003248995923518715,0.003214490480287011,0.006121792631430803,0.006031414041314188,0.004761062612137488,0.004715424355885606,0.002788797197866871,0.002783028556777084,0.005046156437474185,0.0049444981998978815,0.003926280653980393,0.003910478581359546,0.002266783449554996,0.0022503561802492654,0.004650193372251869,0.004597484352621831,0.00365076951680675,0.003640308948237937,0.0021329255325618877,0.0020824576341111935,0.004575395665803026,0.004543836984718234,0.0036178217524883197,0.0036043804005551103,0.002079744917000345,0.002060012326170214,0.0037842892261094416,0.003742817188539963,0.003050669223551001,0.0030218611419663604,0.0017414436882398304,0.001696361781354739
30,29.999999999999996,0.05564896514564726,0.045753346354742166,0.03927633383284628,0.0516852308772123,0.04281951785467755,0.036118368369371115,0.022014764504173924,0.022636997866445262,0.0179654745736061,0.01843443170718085,0.01390228922305394,0.014207435290051494,0.01564410516399658,0.01564317873305121,0.012715689827257518,0.012680990633228726,0.009169157648517784,0.009175026981018478,0.010849343555517402,0.010735669687230007,0.008552818482580597,0.008503817237336848,0.0057090926430506655,0.005650977733502034,0.007734540702789398,0.007619930539404237,0.006013535205645836,0.005983887795076467,0.003797795334626945,0.0037261149406759976,0.006812720466022189,0.006789367695485512,0.005288367450801794,0.005319338369959448,0.0032221562576517353,0.003205063066699914,0.006071531819960569,0.006012700052843949,0.004738639474562538,0.004701500056077571,0.002809011131792436,0.0027714141820796836,0.004987193594483027,0.004934291567136723,0.00392320330144687,0.0039032954509443164,0.0022903481922227887,0.0022432274885224295,0.0046298661476557885,0.004586657846801502,0.003653160511294199,0.0036325651897274403,0.0020884055771486373,0.0020751652376011153,0.004583046866033213,0.004534168365174202,0.003619218195232727,0.0035973086912396224,0.002076242572161176,0.002053165289368243,0.003746630114300646,0.00373208028643761,0.003032044841539105,0.003013597505807088,0.0017235652823308588,0.0016896759856862807
31,31.0,0.05587795296792578,0.04620020750334025,0.039734759019687815,0.052355517482022995,0.0431533199136539,0.03690559309585327,0.0218293144882828,0.02252080118718616,0.017827091865312027,0.018340792324767666,0.013663722144248783,0.014116302733026484,0.015662806809579724,0.015602370666163276,0.01269210131354832,0.012646729794604203,0.009249587767512552,0.009138308187988938,0.010821122642469599,0.010730441718494283,0.008565181785974655,0.008498147515870145,0.005686240451287982,0.005640431230410241,0.007715664894075896,0.007612722752978331,0.005992463924578011,0.005978157207674475,0.003760349774779163,0.0037182457761808247,0.006807580130498947,0.006776461689238513,0.005263465926798334,0.005309172349843137,0.003171144260309159,0.0031952444525109413,0.006015847264301209,0.0059932384937727385,0.004700199261770832,0.0046870018459219155,0.0027761323069073456,0.0027594025557450136,0.004988461107578833,0.0049234824897999695,0.0039045724715417907,0.0038956449355942216,0.0022686898797091327,0.0022357829861775792,0.004584103255012057,0.004575268765949249,0.003611975252544192,0.0036243863098011026,0.002097566222669079,0.0020675815629423518,0.00456472910498621,0.004523952803539996,0.003600430259233163,0.0035898111818700625,0.002065315046586666,0.002046033120341008,0.00377389015661531,0.003720801203769307,0.0030209659509370912,0.003004901478456652,0.0017126836585030982,0.0016827232887939212
32,32.0,0.05647865920854934,0.046908968140821655,0.04063721991600156,0.05251521591011888,0.04354892712047728,0.03701707736229755,0.02190334391532858,0.02240195744860788,0.017851818914471868,0.0182449542140977,0.013681989997850351,0.014023148977542303,0.015727119921122024,0.015560074312949404,0.012797064634879007,0.012611205514134605,0.00923076310505606,0.009100429625971341,0.01082965823705227,0.01072448969395353,0.008567526280198414,0.008491880439286703,0.0056785902162314,0.005629350706802677,0.007683462545362896,0.00760491292925415,0.0060248603117446725,0.00597194710940462,0.003757933032189265,0.0037099971563022242,0.00675316040414001,0.006762853503835735,0.005305368825303745,0.005298453151710461,0.0031908177993291414,0.003185029867318048,0.005994764024450011,0.005973022102854185,0.004668922226678554,0.004671922905394487,0.002780480948357103,0.0027469945727714067,0.004982767036227033,0.004912051541823399,0.003925696489798186,0.003887509912959189,0.0022497856360229646,0.0022280175355935124,0.004629448731703947,0.0045633024187687055,0.0036447882371908927,0.003615759168575618,0.0020970616024485926,0.002059703792605977,0.004551496682516609,0.004513173625550467,0.003619535635529391,0.003581873606040288,0.002063447261339648,0.002038612254822312,0.0037531942458698363,0.003708966612638474,0.003023433793906209,0.0029957615778419926,0.0016950704289258574,0.0016755010667867682
33,33.0,0.05749912916899677,0.04764110799642899,0.04125410549171724,0.05310461821010264,0.04394804467060253,0.03769413961185957,0.021735527258474895,0.022280567365136325,0.017630045675512497,0.018146993555009885,0.013593533293215426,0.013928057189939821,0.015768531476586935,0.01551628314801023,0.012719770808326385,0.012574411258567595,0.009204388091812114,0.009061399109132087,0.010825273714469365,0.010717773306794028,0.008559048674953272,0.008484986149936797,0.00563123379280798,0.00561772366594495,0.007689055932164092,0.007596474376604958,0.005990015757717279,0.00596523619941953,0.0037545149025285333,0.003701360923367201,0.006798675038224748,0.006748523174601371,0.005292208836098467,0.005287165065123371,0.0031945338006288734,0.003174414739982553,0.005995380296607867,0.005952043983878089,0.004689580419240412,0.004656256692262365,0.0027720002888186653,0.002734191340553296,0.004952154337177925,0.004899979590350787,0.003914209578015678,0.0038788734873876902,0.0022483013970296907,0.0022199261696680124,0.004558789066270132,0.00455074436024993,0.003653058825365912,0.0036066708125600923,0.002067651819204398,0.0020515292529504304,0.004577527214828966,0.004501814395423329,0.0036093386814166004,0.003573481879917664,0.0020482809091158945,0.0020308992703177865,0.00372741886819219,0.003696563420343796,0.003036804624132564,0.0029861665058684107,0.001685688670641939,0.0016680068184097988
34,34.0,0.05771368146649055,0.04808238756952094,0.04112794288961968,0.05385710766254353,0.044820969329525666,0.0382748417714971,0.021779403517485724,0.022156733092456585,0.01766059166257928,0.018046987727308554,0.01346842590564418,0.013831111635432262,0.015668332705316073,0.015470991577109842,0.012705322662042412,0.012536341285388287,0.009125451254988148,0.009021225192312098,0.010816279014372933,0.010710252864914989,0.008551378884601097,0.008477435274177336,0.005697991759267196,0.005605538031705815,0.007676646526444995,0.007587380808539252,0.0060254520798080176,0.00595800349706792,0.003752787536700252,0.0036923291755225182,0.006761970141105435,0.006733451116371613,0.005279683266585758,0.005275292682217296,0.0031841455802696776,0.0031633947252227,0.005987433284283277,0.0059302976506988864,0.004687146761803432,0.004639996979660686,0.00276042691196917,0.0027209941919411297,0.0049321331507993175,0.004887247866545591,0.003908362670354343,0.0038697190500380932,0.0022667242046507025,0.0022115041172174636,0.004589080766246784,0.00453758044714588,0.003628235538211474,0.00359710852181515,0.002074438511723415,0.0020430554318483143,0.004546502051029838,0.0044898589758223416,0.0036047992052776283,0.0035646221519915018,0.0020740743340191244,0.002022890905476268,0.0037797227441756687,0.00368357882058135,0.003038158610548146,0.002976105191184384,0.001688029320626227,0.001660238180680406
35,35.0,0.058289245611588915,0.0487160065426975,0.041644893152098864,0.054587157565884704,0.045604791019630365,0.0387831983502006,0.021612531036077902,0.022030558087433476,0.017534451355781473,0.01794501521233556,0.013411880971116553,0.013732397556172359,0.015588282929737022,0.015424195016011735,0.012654207661495344,0.012496990712119621,0.009114746034769666,0.00897991720279993,0.010882158260696781,0.010701889427716578,0.008532206550035594,0.008469199025689725,0.005717485142320986,0.005592782206455842,0.0077003499409358045,0.007577606434495747,0.006013468504048945,0.005950228414151243,0.0037167753051521417,0.0036828943034214216,0.006803675547560371,0.006717618196964908,0.00526922038072999,0.0052628209557676695,0.003177655605564263,0.0031519657299249344,0.005959830151414877,0.005907777071773943,0.0046572865550699475,0.004623137893286291,0.0027290252675674846,0.0027074046980489373,0.004944746702012592,0.004873838035880686,0.0038720564849500064,0.0038600303385671435,0.002195640670200267,0.002202746828116959,0.004569076362009536,0.00452379689304952,0.0036463215139450485,0.003587059856794513,0.00204805545282645,0.0020342799961189867,0.00455803498572618,0.004477291587411464,0.0036088008468623434,0.003555280852497053,0.0020366102942242677,0.0020145840792615654,0.0037432556183833454,0.0036700003442740746,0.0030067744996286703,0.0029655668316483147,0.0016790192183523467,0.001652192944365107
36,36.0,0.05840303911768581,0.04885334261645259,0.04228486850516631,0.055095065325009865,0.045985853928091944,0.03928162134836012,0.021459293731749464,0.021902146967201615,0.01743779966990064,0.017841155493763722,0.013154286233551716,0.013632001048758302,0.01566207424257432,0.015375889967886754,0.01266481590049642,0.012456355584398983,0.009035164699923546,0.008937485271102396,0.010819626208448297,0.010692644941431866,0.008500916370046763,0.008460249307684135,0.005643085221283364,0.005579445128153932,0.007677975213545312,0.007567126049732711,0.006013260079603707,0.005941890826463943,0.003717260765430148,0.003673049026434517,0.006761517074206059,0.006701005809920995,0.005270761174940184,0.005249735256672845,0.003134953548896708,0.0031401239390912647,0.005920428034119798,0.005884476714072622,0.004632568553019109,0.004605673948093798,0.0027172710449632643,0.0026934246807619137,0.00492384652805403,0.004859732267704,0.003882166492812352,0.0038497914962253507,0.0022328173157136833,0.002193649998103627,0.004624664160373221,0.004509380322913788,0.003634502106707429,0.003576512704736386,0.0020411741595809767,0.002025200808712358,0.004549706084415521,0.004464096867830924,0.0036148236837311217,0.0035454447423758084,0.0020624632340819184,0.002005975909865542,0.0037359878245024443,0.003655815909882687,0.003017773084260711,0.002954540936376206,0.0016873332208030376,0.0016438690692487858
37,37.0,0.05929508660574196,0.049638042786834355,0.04250156712487718,0.05625861853981601,0.047264877452896044,0.040157121804896424,0.021200550238745317,0.021771605367681593,0.01718136834554104,0.017735488957779575,0.012994612859430437,0.013530008941411925,0.01554524655959105,0.015326074099029986,0.012624027129899495,0.012414432942601679,0.009029161326352016,0.008893940360579946,0.010748239621494918,0.010682482372610226,0.00847495960296984,0.008450558813692909,0.005637124232403247,0.005565516326443391,0.007617973178412803,0.007555915124054854,0.005964934074697802,0.005932971144413198,0.0036854738017139794,0.0036627864282741487,0.006729597441527249,0.006683595946300927,0.005251576865823082,0.005236021430688766,0.0031558312497381212,0.0031278658413418804,0.005915904528204826,0.00586039158621841,0.004601843874096721,0.004587600084380909,0.0026687402290041344,0.0026790562248969535,0.004905380501510636,0.004844913303879738,0.0038663827657258202,0.003838987130190533,0.0022159902001663684,0.0021842095931666676,0.00455610853790324,0.004494317826857994,0.003619769133232376,0.0035654553254731067,0.0020620195542828987,0.002015815945589844,0.004532701464917874,0.004450259929927633,0.003585037851033327,0.0035351009616340443,0.0020239690066430754,0.001997063733304016,0.0037159997386716,0.0036410138730534,0.002992488280553765,0.0029430173672503235,0.0016771733490442817,0.001635264699149307
