,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
81,0.8,0.0028064,0.0096128,0.023933,0.017141,0.0067919,0.15,70.0,0.147,0.71158,0.0021729,0.0080388,0.019553,0.01423,0.0053227,0.18,70.0,0.147,0.77523,0.0014415,0.0060732,0.014188,0.010599,0.0035889,0.25,70.0,0.147,0.90892,0.99
82,0.81,0.002774,0.0095446,0.023735,0.017015,0.0067197,0.15,70.0,0.147,0.71325,0.0021459,0.0079768,0.019379,0.014117,0.0052619,0.18,70.0,0.147,0.77475,0.001422,0.0060184,0.014045,0.010501,0.0035437,0.25,70.0,0.147,0.90892,0.99
83,0.82,0.0027416,0.0094768,0.023538,0.01689,0.0066476,0.15,70.0,0.147,0.71135,0.002119,0.0079151,0.019206,0.014004,0.0052013,0.18,70.0,0.147,0.77314,0.0014025,0.005964,0.013903,0.010404,0.0034988,0.25,70.0,0.147,0.90826,0.99
84,0.83,0.0027094,0.0094094,0.023342,0.016766,0.0065756,0.15,70.0,0.147,0.71337,0.0020922,0.0078539,0.019034,0.013893,0.0051409,0.18,70.0,0.147,0.77583,0.0013831,0.00591,0.013761,0.010307,0.003454,0.25,70.0,0.147,0.90957,0.99
85,0.84,0.0026773,0.0093424,0.023146,0.016643,0.0065037,0.15,70.0,0.147,0.7151,0.0020656,0.0077931,0.018862,0.013782,0.0050805,0.18,70.0,0.147,0.77726,0.0013639,0.0058565,0.013621,0.010211,0.0034093,0.25,70.0,0.147,0.91178,0.99
86,0.85,0.0026452,0.0092758,0.022952,0.01652,0.0064319,0.15,70.0,0.147,0.71594,0.0020389,0.0077327,0.018692,0.013671,0.0050202,0.18,70.0,0.147,0.77821,0.0013447,0.0058034,0.013481,0.010116,0.0033649,0.25,70.0,0.147,0.90826,0.99
87,0.86,0.0026133,0.0092096,0.022758,0.016397,0.0063601,0.15,70.0,0.147,0.71773,0.0020124,0.0076727,0.018522,0.013562,0.0049601,0.18,70.0,0.147,0.78006,0.0013256,0.0057508,0.013343,0.010022,0.0033205,0.25,70.0,0.147,0.91148,0.99
88,0.87,0.0025814,0.0091437,0.022564,0.016276,0.0062884,0.15,70.0,0.147,0.71773,0.001986,0.0076131,0.018352,0.013453,0.0048999,0.18,70.0,0.147,0.77851,0.0013065,0.0056986,0.013205,0.0099286,0.0032762,0.25,70.0,0.147,0.91154,0.99
89,0.88,0.0025496,0.0090782,0.022372,0.016155,0.0062166,0.15,70.0,0.147,0.71964,0.0019596,0.0075538,0.018184,0.013344,0.0048397,0.18,70.0,0.147,0.78388,0.0012876,0.0056468,0.013068,0.0098358,0.003232,0.25,70.0,0.147,0.91321,0.99
90,0.89,0.0025178,0.009013,0.022179,0.016035,0.0061448,0.15,70.0,0.147,0.72244,0.0019333,0.0074949,0.018016,0.013236,0.0047796,0.18,70.0,0.147,0.78221,0.0012687,0.0055954,0.012932,0.0097437,0.0031878,0.25,70.0,0.147,0.91471,0.99
