,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
52,0.51,0.023358,0.03538,0.11693,0.067617,0.049309,0.06,480.0,1.7808,1.3796,0.019167,0.02993,0.097603,0.056993,0.04061,0.0775,480.0,1.7808,1.4869,0.012564,0.021178,0.066733,0.039913,0.02682,0.145,480.0,1.7808,1.7852,0.99
53,0.52,0.02294,0.034893,0.11512,0.066663,0.048461,0.06,480.0,1.7808,1.3932,0.018799,0.029487,0.095988,0.056129,0.039859,0.0775,480.0,1.7808,1.4968,0.012284,0.020803,0.065436,0.039192,0.026244,0.145,480.0,1.7808,1.794,0.99
54,0.53,0.022525,0.034409,0.11333,0.065715,0.047617,0.06,480.0,1.7808,1.4043,0.018433,0.029047,0.094384,0.055271,0.039114,0.0775,480.0,1.7808,1.5105,0.012007,0.020432,0.064153,0.038479,0.025674,0.145,480.0,1.7808,1.8065,0.99
55,0.54,0.022111,0.033928,0.11155,0.064773,0.046778,0.06,480.0,1.7808,1.4131,0.018068,0.02861,0.092792,0.054419,0.038372,0.0775,480.0,1.7808,1.521,0.011733,0.020065,0.062885,0.037775,0.02511,0.145,480.0,1.7808,1.8161,0.99
56,0.55,0.021699,0.03345,0.10978,0.063836,0.045942,0.06,480.0,1.7808,1.4267,0.017706,0.028177,0.09121,0.053574,0.037636,0.0775,480.0,1.7808,1.5305,0.011461,0.019703,0.06163,0.037079,0.024551,0.145,480.0,1.7808,1.8279,0.99
57,0.56,0.02129,0.032975,0.10802,0.062906,0.045111,0.06,480.0,1.7808,1.4373,0.017346,0.027747,0.089638,0.052735,0.036903,0.0775,480.0,1.7808,1.5443,0.011192,0.019345,0.060389,0.036391,0.023998,0.145,480.0,1.7808,1.8388,0.99
58,0.57,0.020882,0.032503,0.10626,0.061981,0.044283,0.06,480.0,1.7808,1.4491,0.016988,0.02732,0.088077,0.051902,0.036175,0.0775,480.0,1.7808,1.5586,0.010925,0.018992,0.059161,0.035711,0.023449,0.145,480.0,1.7808,1.8506,0.99
59,0.58,0.020476,0.032034,0.10452,0.061061,0.04346,0.06,480.0,1.7808,1.4604,0.016632,0.026896,0.086526,0.051076,0.035451,0.0775,480.0,1.7808,1.5674,0.01066,0.018642,0.057945,0.035039,0.022906,0.145,480.0,1.7808,1.8637,0.99
60,0.59,0.020072,0.031567,0.10279,0.060147,0.04264,0.06,480.0,1.7808,1.4722,0.016278,0.026476,0.084985,0.050255,0.03473,0.0775,480.0,1.7808,1.5825,0.010398,0.018297,0.056743,0.034375,0.022367,0.145,480.0,1.7808,1.8778,0.99
61,0.6,0.019669,0.031104,0.10106,0.059239,0.041824,0.06,480.0,1.7808,1.4858,0.015926,0.026058,0.083454,0.04944,0.034014,0.0775,480.0,1.7808,1.5975,0.010138,0.017956,0.055552,0.033718,0.021834,0.145,480.0,1.7808,1.8913,0.99
62,0.61,0.019269,0.030643,0.099347,0.058336,0.041012,0.06,480.0,1.7808,1.4994,0.015576,0.025644,0.081932,0.04863,0.033302,0.0775,480.0,1.7808,1.6115,0.00988,0.017618,0.054374,0.033069,0.021305,0.145,480.0,1.7808,1.9052,0.99
63,0.62,0.01887,0.030185,0.09764,0.057437,0.040203,0.06,480.0,1.7808,1.5144,0.015227,0.025232,0.080419,0.047827,0.032593,0.0775,480.0,1.7808,1.6277,0.0096243,0.017285,0.053207,0.032427,0.02078,0.145,480.0,1.7808,1.9192,0.99
64,0.63,0.018473,0.02973,0.095941,0.056544,0.039397,0.06,480.0,1.7808,1.5269,0.01488,0.024824,0.078916,0.047028,0.031888,0.0775,480.0,1.7808,1.6429,0.0093708,0.016955,0.052051,0.031791,0.02026,0.145,480.0,1.7808,1.9343,0.99
65,0.64,0.018077,0.029278,0.094251,0.055656,0.038595,0.06,480.0,1.7808,1.5423,0.014535,0.024418,0.077421,0.046235,0.031186,0.0775,480.0,1.7808,1.6579,0.0091192,0.016629,0.050907,0.031163,0.019744,0.145,480.0,1.7808,1.9517,0.99
66,0.65,0.017683,0.028828,0.092569,0.054773,0.037796,0.06,480.0,1.7808,1.556,0.014191,0.024015,0.075935,0.045448,0.030488,0.0775,480.0,1.7808,1.6728,0.0088696,0.016306,0.049773,0.030541,0.019232,0.145,480.0,1.7808,1.9698,0.99
67,0.66,0.01729,0.02838,0.090894,0.053895,0.037,0.06,480.0,1.7808,1.5737,0.013849,0.023615,0.074457,0.044665,0.029792,0.0775,480.0,1.7808,1.6896,0.0086218,0.015987,0.04865,0.029926,0.018724,0.145,480.0,1.7808,1.9844,0.99
68,0.67,0.016899,0.027935,0.089227,0.053021,0.036206,0.06,480.0,1.7808,1.5886,0.013509,0.023217,0.072988,0.043888,0.0291,0.0775,480.0,1.7808,1.7098,0.0083759,0.015671,0.047536,0.029317,0.018219,0.145,480.0,1.7808,2.0021,0.99
69,0.68,0.01651,0.027492,0.087568,0.052152,0.035416,0.06,480.0,1.7808,1.6079,0.01317,0.022822,0.071526,0.043115,0.028411,0.0775,480.0,1.7808,1.7271,0.0081317,0.015359,0.046433,0.028714,0.017718,0.145,480.0,1.7808,2.0231,0.99
70,0.69,0.016122,0.027052,0.085915,0.051287,0.034628,0.06,480.0,1.7808,1.6217,0.012833,0.02243,0.070072,0.042347,0.027725,0.0775,480.0,1.7808,1.7454,0.0078893,0.01505,0.045338,0.028118,0.017221,0.145,480.0,1.7808,2.0423,0.99
71,0.7,0.015735,0.026614,0.084269,0.050426,0.033843,0.06,480.0,1.7808,1.6434,0.012496,0.02204,0.068624,0.041584,0.027041,0.0775,480.0,1.7808,1.7624,0.0076484,0.014744,0.044253,0.027527,0.016726,0.145,480.0,1.7808,2.0644,0.99
72,0.71,0.015349,0.026179,0.08263,0.04957,0.03306,0.06,480.0,1.7808,1.6621,0.012162,0.021653,0.067184,0.040825,0.026359,0.0775,480.0,1.7808,1.7841,0.007409,0.014442,0.043176,0.026942,0.016234,0.145,480.0,1.7808,2.0836,0.99
73,0.72,0.014965,0.025746,0.080996,0.048717,0.032279,0.06,480.0,1.7808,1.6793,0.011828,0.021268,0.06575,0.04007,0.02568,0.0775,480.0,1.7808,1.8034,0.0071712,0.014142,0.042107,0.026362,0.015745,0.145,480.0,1.7808,2.1121,0.99
74,0.73,0.014582,0.025314,0.079368,0.047869,0.0315,0.06,480.0,1.7808,1.7001,0.011496,0.020885,0.064322,0.03932,0.025002,0.0775,480.0,1.7808,1.8292,0.0069347,0.013845,0.041046,0.025787,0.015258,0.145,480.0,1.7808,2.1349,0.99
75,0.74,0.0142,0.024885,0.077746,0.047024,0.030722,0.06,480.0,1.7808,1.7209,0.011165,0.020505,0.062899,0.038573,0.024326,0.0775,480.0,1.7808,1.8512,0.0066995,0.013551,0.039991,0.025218,0.014773,0.145,480.0,1.7808,2.1607,0.99
76,0.75,0.013819,0.024458,0.076127,0.046182,0.029945,0.06,480.0,1.7808,1.7447,0.010835,0.020127,0.061481,0.037831,0.023651,0.0775,480.0,1.7808,1.8744,0.0064655,0.01326,0.038942,0.024653,0.014289,0.145,480.0,1.7808,2.1862,0.99
77,0.76,0.013439,0.024033,0.074512,0.045344,0.029168,0.06,480.0,1.7808,1.7671,0.010505,0.01975,0.060067,0.037091,0.022976,0.0775,480.0,1.7808,1.9018,0.0062326,0.012972,0.037898,0.024092,0.013806,0.145,480.0,1.7808,2.215,0.99
78,0.77,0.013059,0.023609,0.0729,0.044508,0.028391,0.06,480.0,1.7808,1.7901,0.010177,0.019376,0.058656,0.036355,0.022301,0.0775,480.0,1.7808,1.9281,0.0060006,0.012685,0.036858,0.023535,0.013323,0.145,480.0,1.7808,2.2481,0.99
79,0.78,0.012681,0.023188,0.071287,0.043674,0.027613,0.06,480.0,1.7808,1.8172,0.0098494,0.019004,0.057245,0.03562,0.021624,0.0775,480.0,1.7808,1.9573,0.0057693,0.012402,0.035819,0.022982,0.012837,0.145,480.0,1.7808,2.2818,0.99
80,0.79,0.012303,0.022767,0.069671,0.042842,0.02683,0.06,480.0,1.7808,1.8444,0.0095221,0.018632,0.05583,0.034887,0.020943,0.0775,480.0,1.7808,1.9908,0.0055385,0.01212,0.034777,0.02243,0.012347,0.145,480.0,1.7808,2.3229,0.99
81,0.8,0.011935,0.022357,0.068075,0.042021,0.026053,0.06,240.0,0.8904,0.99435,0.0092041,0.018271,0.054433,0.034166,0.020267,0.0775,240.0,0.8904,1.0858,0.0053144,0.011845,0.03374,0.021885,0.011855,0.145,240.0,0.8904,1.3188,0.99
82,0.81,0.011754,0.022135,0.06725,0.041572,0.025678,0.06,240.0,0.8904,0.99674,0.0090486,0.018073,0.053706,0.033765,0.019942,0.0775,240.0,0.8904,1.087,0.0052079,0.01169,0.033195,0.021568,0.011627,0.145,240.0,0.8904,1.3183,0.99
83,0.82,0.011574,0.021915,0.066436,0.041131,0.025305,0.06,240.0,0.8904,1.0012,0.008894,0.017878,0.052992,0.033372,0.01962,0.0775,240.0,0.8904,1.0925,0.0051024,0.011537,0.032665,0.021261,0.011403,0.145,240.0,0.8904,1.3199,0.99
