Unnamed: 0,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,g
286,2.85,6.35258500805823e-05,0.0034129660278565213,0.005866835281006416,0.005539911668083412,0.0003269236129230038,0.05,0.23,0.0064653,4.807309407231779e-05,0.0025233906094318435,0.0042288614476746235,0.004037273595920166,0.00019158785175445693,0.09,0.23,0.0064653,2.5667213800341055e-05,0.0015327206173407328,0.002452154964321888,0.0023718600538278783,8.029491049400976e-05,0.15,0.23,0.0064653,0.88
287,2.86,6.426687064407213e-05,0.0034114291295424446,0.005879800719848136,0.005547135517492907,0.0003326652023552295,0.05,0.23,0.0064653,4.750526096137859e-05,0.002515069491913554,0.0042182367853971755,0.004025285007493688,0.00019295177790348768,0.09,0.23,0.0064653,2.5341165942548324e-05,0.0015304504723311803,0.0024470938088957247,0.0023656829722341777,8.14108366615468e-05,0.15,0.23,0.0064653,0.88
288,2.87,6.428942621228811e-05,0.0034104269625975167,0.005865899134856397,0.005537178288340319,0.0003287208465160773,0.05,0.23,0.0064653,4.965748245254841e-05,0.002518688411234662,0.004234551217553963,0.004034235640422594,0.00020031557713136902,0.09,0.23,0.0064653,2.5661389931268844e-05,0.0015266737549915078,0.0024412373760044426,0.002360037446194026,8.119992981041744e-05,0.15,0.23,0.0064653,0.88
289,2.88,6.155481204612944e-05,0.003409807013610988,0.005852564904730631,0.00553332338756165,0.00031924151716898185,0.05,0.23,0.0064653,4.719870390959366e-05,0.0025080358242722733,0.004200091783680039,0.004011413220618109,0.00018867856306192945,0.09,0.23,0.0064653,2.7656361265105807e-05,0.0015236492112160255,0.002430511785235795,0.0023509604292810946,7.955135595470011e-05,0.15,0.23,0.0064653,0.88
290,2.89,5.8719850030628125e-05,0.003395294005093831,0.005830613529028307,0.005511149150306345,0.000319464378721962,0.05,0.23,0.0064653,4.696039214621713e-05,0.002503286404003453,0.004197089814268699,0.004007397214322672,0.00018969259994602768,0.09,0.23,0.0064653,2.6068571681907212e-05,0.0015165194245264162,0.0024177926231722545,0.0023399368235312926,7.785579964096163e-05,0.15,0.23,0.0064653,0.88
291,2.9,6.230766363954678e-05,0.0033967317265905196,0.0058425794781475715,0.005516744295514272,0.00032583518263329966,0.05,0.23,0.0064653,4.800593515092555e-05,0.0025011068433303725,0.004199405372065964,0.004002570530583723,0.00019683484148224113,0.09,0.23,0.0064653,2.5711046374542127e-05,0.001512361636356213,0.0024130924576013257,0.0023336600376196674,7.94324199816587e-05,0.15,0.23,0.0064653,0.88
292,2.91,6.126189983228435e-05,0.003395434458340862,0.005831346011072296,0.005510263127767999,0.00032108288330429514,0.05,0.23,0.0064653,4.671762272964322e-05,0.0024991473863438737,0.0041861957624582625,0.003994401798074745,0.00019179396438351746,0.09,0.23,0.0064653,2.6013929414121585e-05,0.001509120504430755,0.002405751305105034,0.002325858953683469,7.989235142156493e-05,0.15,0.23,0.0064653,0.88
293,2.92,6.686970272534066e-05,0.0033869521342740523,0.005826413573511478,0.0054945638498129674,0.00033184972369850943,0.05,0.23,0.0064653,4.7491724053334456e-05,0.002493644378914657,0.004168975966037581,0.003983998178390368,0.0001849777876472126,0.09,0.23,0.0064653,2.559227655460725e-05,0.0015070505131207278,0.002401547687045579,0.0023230178723596066,7.85298146859725e-05,0.15,0.23,0.0064653,0.88
294,2.93,6.391707317778381e-05,0.0033858668580813833,0.005808304680429584,0.005486908640344795,0.0003213960400847889,0.05,0.23,0.0064653,5.071611910633328e-05,0.002486917074916044,0.004162939223746893,0.003971340299876266,0.0001915989238706262,0.09,0.23,0.0064653,2.5473306274869004e-05,0.0015044062584525027,0.0023947912986830716,0.0023174170342362835,7.737426444678827e-05,0.15,0.23,0.0064653,0.88
295,2.94,6.297180078459017e-05,0.0033862855047619,0.005820162150858883,0.005493475812210729,0.0003266863386481548,0.05,0.23,0.0064653,4.564743804850059e-05,0.002481492838483757,0.004145220978482375,0.003960569792802132,0.00018465118568024348,0.09,0.23,0.0064653,2.485608218021852e-05,0.0014998497908345306,0.002386079438342625,0.002308318948668409,7.776048967421558e-05,0.15,0.23,0.0064653,0.88
296,2.95,6.0158349933344104e-05,0.003375019415219379,0.005786591201130317,0.005471721151545456,0.00031487004958486066,0.05,0.23,0.0064653,4.9396276035162073e-05,0.0024790935605042198,0.0041485073827116905,0.003958081808778255,0.00019042557393343537,0.09,0.23,0.0064653,2.633410193280124e-05,0.0014935547308709413,0.002374676561786478,0.0022966209882678192,7.805557351865875e-05,0.15,0.23,0.0064653,0.88
297,2.96,6.725487471637564e-05,0.003377019664517823,0.005807531460339665,0.005475046004256214,0.00033248545608344964,0.05,0.23,0.0064653,4.796905472033659e-05,0.0024781248836313915,0.004143742652791596,0.0039543699336122414,0.00018937271917935402,0.09,0.23,0.0064653,2.5924863437480373e-05,0.0014908590046061286,0.0023694006805114525,0.002292225450364139,7.717523014731363e-05,0.15,0.23,0.0064653,0.88
298,2.97,6.095284243359516e-05,0.0033719002714481085,0.005783813237077486,0.005464207695351381,0.0003196055417261056,0.05,0.23,0.0064653,4.7692883515343314e-05,0.0024787937899255676,0.004146745064596048,0.003955240695141844,0.0001915043694542042,0.09,0.23,0.0064653,2.5006716340133706e-05,0.0014892917239823127,0.002362648669897251,0.002287332180877006,7.531648902024565e-05,0.15,0.23,0.0064653,0.88
299,2.98,6.2865398248395e-05,0.0033765593267197757,0.005797475662610315,0.005473747747992499,0.0003237279146178158,0.05,0.23,0.0064653,4.5078354027707436e-05,0.0024711209111495827,0.004125807194681139,0.003943005934933341,0.00018280125974779796,0.09,0.23,0.0064653,2.7047385374944156e-05,0.0014833778846320839,0.0023565813996037385,0.0022780516725832197,7.85297270205186e-05,0.15,0.23,0.0064653,0.88
300,2.99,5.97558151133762e-05,0.0033631063556999025,0.0057503795802452745,0.005439318287358129,0.00031106129288714526,0.05,0.23,0.0064653,4.6997322078859e-05,0.0024670941170871997,0.004117311047577299,0.003932936037820108,0.0001843750097571913,0.09,0.23,0.0064653,2.544454437124703e-05,0.001479958239180413,0.0023455555021001644,0.002271110060307536,7.444544179262746e-05,0.15,0.23,0.0064653,0.88
301,3.0,6.376332633281467e-05,0.003357028596138017,0.005756093072057017,0.005432913551906605,0.0003231795201504127,0.05,0.23,0.0064653,4.555726334001896e-05,0.0024606873153158815,0.004105766348549608,0.003923750952659169,0.00018201539589043976,0.09,0.23,0.0064653,2.481782508209938e-05,0.0014745094810161674,0.002338658829150141,0.002262780691759701,7.587813739043912e-05,0.15,0.23,0.0064653,0.88
