,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
61,0.6,0.010474,0.019263,0.059132,0.036243,0.022889,0.06,103.0,0.43672,0.91721,0.0080269,0.015462,0.046576,0.028933,0.017643,0.09,103.0,0.43672,1.0183,0.0058345,0.011891,0.035017,0.022103,0.012914,0.13,103.0,0.43672,1.1364,0.98
62,0.61,0.010333,0.019086,0.0585,0.0359,0.0226,0.06,103.0,0.43672,0.92461,0.0079119,0.015305,0.046037,0.028632,0.017405,0.09,103.0,0.43672,1.0204,0.005745,0.011756,0.034574,0.021847,0.012726,0.13,103.0,0.43672,1.1409,0.98
63,0.62,0.010192,0.018911,0.05787,0.035559,0.022312,0.06,103.0,0.43672,0.92741,0.0077975,0.01515,0.045501,0.028333,0.017169,0.09,103.0,0.43672,1.0203,0.0056561,0.011623,0.034134,0.021594,0.01254,0.13,103.0,0.43672,1.1465,0.98
64,0.63,0.010051,0.018736,0.057243,0.035219,0.022024,0.06,103.0,0.43672,0.92968,0.0076836,0.014995,0.044969,0.028035,0.016933,0.09,103.0,0.43672,1.0284,0.0055677,0.01149,0.033698,0.021342,0.012356,0.13,103.0,0.43672,1.1497,0.98
65,0.64,0.0099115,0.018562,0.056619,0.034881,0.021738,0.06,103.0,0.43672,0.93708,0.0075702,0.014841,0.044439,0.02774,0.016699,0.09,103.0,0.43672,1.0326,0.0054799,0.011359,0.033265,0.021092,0.012172,0.13,103.0,0.43672,1.1506,0.98
66,0.65,0.009772,0.018388,0.055996,0.034544,0.021453,0.06,103.0,0.43672,0.93905,0.0074573,0.014689,0.043912,0.027446,0.016466,0.09,103.0,0.43672,1.0383,0.0053926,0.011228,0.032835,0.020845,0.01199,0.13,103.0,0.43672,1.1535,0.98
67,0.66,0.0096329,0.018216,0.055377,0.034209,0.021168,0.06,103.0,0.43672,0.94692,0.0073448,0.014537,0.043388,0.027155,0.016234,0.09,103.0,0.43672,1.0421,0.0053058,0.011099,0.032408,0.020599,0.011809,0.13,103.0,0.43672,1.1591,0.98
68,0.67,0.0094942,0.018044,0.054759,0.033875,0.020884,0.06,103.0,0.43672,0.95026,0.0072329,0.014386,0.042867,0.026865,0.016003,0.09,103.0,0.43672,1.0431,0.0052195,0.010971,0.031984,0.020356,0.011628,0.13,103.0,0.43672,1.1626,0.98
69,0.68,0.0093559,0.017873,0.054144,0.033543,0.020602,0.06,103.0,0.43672,0.95641,0.0071214,0.014236,0.042349,0.026576,0.015772,0.09,103.0,0.43672,1.0486,0.0051337,0.010844,0.031563,0.020114,0.011449,0.13,103.0,0.43672,1.1671,0.98
70,0.69,0.009218,0.017703,0.053532,0.033212,0.02032,0.06,103.0,0.43672,0.95814,0.0070104,0.014087,0.041833,0.02629,0.015543,0.09,103.0,0.43672,1.0535,0.0050484,0.010718,0.031146,0.019874,0.011271,0.13,103.0,0.43672,1.1715,0.98
