,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
60,0.59,0.025699,0.038723,0.12855,0.074198,0.054351,0.06,480.0,1.008,1.5727,0.021065,0.0327,0.10721,0.062469,0.044742,0.0775,480.0,1.008,1.6883,0.013715,0.022922,0.07287,0.043445,0.029425,0.145,480.0,1.008,2.0135,0.99
61,0.6,0.025168,0.038116,0.12628,0.073004,0.053274,0.06,480.0,1.008,1.5897,0.020597,0.032149,0.10518,0.06139,0.043789,0.0775,480.0,1.008,1.7088,0.013361,0.022463,0.071254,0.042558,0.028697,0.145,480.0,1.008,2.0303,0.99
62,0.61,0.02464,0.037513,0.12402,0.071818,0.052202,0.06,480.0,1.008,1.6034,0.020131,0.031603,0.10316,0.06032,0.042842,0.0775,480.0,1.008,1.7232,0.013011,0.02201,0.069656,0.041681,0.027975,0.145,480.0,1.008,2.0442,0.99
63,0.62,0.024114,0.036914,0.12177,0.070639,0.051135,0.06,480.0,1.008,1.6207,0.019669,0.031061,0.10116,0.059259,0.041901,0.0775,480.0,1.008,1.7382,0.012663,0.021563,0.068076,0.040815,0.027261,0.145,480.0,1.008,2.0635,0.99
64,0.63,0.023591,0.036318,0.11954,0.069468,0.050074,0.06,480.0,1.008,1.6359,0.019209,0.030524,0.09917,0.058205,0.040965,0.0775,480.0,1.008,1.7551,0.012319,0.021122,0.066514,0.03996,0.026554,0.145,480.0,1.008,2.0798,0.99
65,0.64,0.02307,0.035727,0.11732,0.068304,0.049019,0.06,480.0,1.008,1.6518,0.018751,0.02999,0.097194,0.057159,0.040035,0.0775,480.0,1.008,1.7747,0.011978,0.020686,0.064968,0.039114,0.025854,0.145,480.0,1.008,2.0964,0.99
66,0.65,0.022552,0.035139,0.11512,0.067148,0.047968,0.06,480.0,1.008,1.6703,0.018296,0.029461,0.095231,0.056121,0.03911,0.0775,480.0,1.008,1.7898,0.011641,0.020255,0.063439,0.038279,0.02516,0.145,480.0,1.008,2.1139,0.99
67,0.66,0.022036,0.034554,0.11292,0.065998,0.046922,0.06,480.0,1.008,1.6867,0.017844,0.028936,0.093281,0.05509,0.03819,0.0775,480.0,1.008,1.8107,0.011306,0.019829,0.061926,0.037453,0.024473,0.145,480.0,1.008,2.1356,0.99
68,0.67,0.021523,0.033974,0.11074,0.064855,0.045881,0.06,480.0,1.008,1.7043,0.017394,0.028414,0.091343,0.054067,0.037276,0.0775,480.0,1.008,1.8319,0.010974,0.019409,0.060428,0.036637,0.023791,0.145,480.0,1.008,2.1542,0.99
69,0.68,0.021011,0.033397,0.10856,0.063719,0.044845,0.06,480.0,1.008,1.7233,0.016946,0.027896,0.089417,0.053051,0.036366,0.0775,480.0,1.008,1.8489,0.010645,0.018993,0.058946,0.03583,0.023116,0.145,480.0,1.008,2.1768,0.99
